"IndicatorName","SurveyID","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y","VariableID","DatasetSource","MergeResult","AnaResult","Country_ISO","Year","TreeID"
"MobilePhoneHH","KGZ2014","HighestEducation+Language+PoorerHousehold+Religion+Residence","0.5","6934",0.979778337223307,"0.408357781782938",0.996960981471757,"0.141308443663812","0.926424702713912","MAX-leaf // Religion ~ Islam // Language ~ Kyrgyz // PoorerHousehold ~ 0","MIN-leaf // Religion~MinorReligion","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KGZ","2014","KGZ+2014+MobilePhoneHH+HighestEducation+Language+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","BTN2010","HighestEducation+PoorerHousehold+Residence","1","14676.000154",0.862241171996107,"0.16675008914694",0.994184401567822,"0.382290583205727","0.681934409950058","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","BTN","2010","BTN+2010+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","LAO2017","HighestEducation+PoorerHousehold+Residence","1","22287",0.901040880252386,"0.351586988744323",0.994586377607192,"0.376227447718585","0.7643521211512","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","LAO","2017","LAO+2017+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","KAZ2015","HighestEducation+PoorerHousehold+Residence","1","16500",0.965694591718544,"0.131886553322832",0.996222532880631,"0.28113340241637","0.935222060144512","MAX-leaf // HighestEducation ~ Higher // Residence ~ Rural","MIN-leaf // HighestEducation~Lower + Secondary // Residence~Urban","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KAZ","2015","KAZ+2015+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","BGD2019","HighestEducation+PoorerHousehold+Residence","1","61241.9999999999",0.947939195526904,"0.417446702546371",0.98669608615527,"0.262637966637844","0.863212690275044","MAX-leaf // HighestEducation ~ Secondary + Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","BGD","2019","BGD+2019+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","NPL2019","HighestEducation+Language+PoorerHousehold+Religion+Residence","1","12655",0.948436321246083,"0.273747383630248",0.991715185732834,"0.069414638508453","0.851073773136949","MAX-leaf // PoorerHousehold ~ 0 // Language ~ Bhojpuri + MinorLanguage + Nepali + Tharu // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Language~Maithili + MinorLanguage // Residence~Urban","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","NPL","2019","NPL+2019+MobilePhoneHH+HighestEducation+Language+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","TON2019","HighestEducation+PoorerHousehold+Residence","1","2498",0.964981730009435,"0.389973441505482",0.99007317292363,"0.090845608248457","0.852211625057274","MAX-leaf // HighestEducation ~ Secondary + Higher // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","TON","2019","TON+2019+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","THA2012","HighestEducation+PoorerHousehold+Residence","0","24119",0.935181445131664,"0.376512999919937",0.992742740766141,"0.416949107096504","0.86319625670981","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","THA","2012","THA+2012+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","THA2019","HighestEducation+PoorerHousehold+Residence","1","35604",0.953177924566106,"0.156329552277513",0.998348499568289,"0.324647475567234","0.88490269129327","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","THA","2019","THA+2019+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","MNG2018","HighestEducation+PoorerHousehold+Residence","1","13798",0.982198744938914,"0.433642777181003",0.998709020571378,"0.209767454452221","0.938420644437672","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary // Residence~Rural","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","MNG","2018","MNG+2018+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","TON2019","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","1","2498",0.964981730009435,"0.088695839222294",0.997012471834224,"0.090845608248457","0.852211625057274","MAX-leaf // HighestEducation ~ Secondary + Higher // PoorerHousehold ~ 0 // Residence ~ Urban // Religion ~ FreeChurchTonga + MinorReligion + RomanCatholic","MIN-leaf // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","TON","2019","TON+2019+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","KIR2019","HighestEducation+PoorerHousehold+Residence","1","3071",0.683351399055292,"0.138115205252224",0.953379906986608,"0.159221812878959","0.359301424979584","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KIR","2019","KIR+2019+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","THA2015","HighestEducation+Language+PoorerHousehold+Religion+Residence","0.5","28651.9999999999",0.96042017747351,"0.21151419207186",0.997248548989758,"0.037021130183748","0.883158340820548","MAX-leaf // HighestEducation ~ Secondary + Higher // Language ~ Thai // Residence ~ Rural","MIN-leaf // HighestEducation~Lower // PoorerHousehold~1 // Language~MinorLanguage","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","THA","2015","THA+2015+MobilePhoneHH+HighestEducation+Language+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","TKM2015","HighestEducation+PoorerHousehold+Residence","0","5861",0.985999924531191,"0.194985698189576",0.999377069931744,"0.306868180158646","0.975134250829165","MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 0","MIN-leaf // Residence~Urban // HighestEducation~Lower + Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","TKM","2015","TKM+2015+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","LAO2011","HighestEducation+PoorerHousehold+Residence","0","18843",0.797648448991374,"0.116958115495237",0.999476428590071,"0.37778619066089","0.531693431663914","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","LAO","2011","LAO+2011+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","KIR2019","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","1","3071",0.683351399055292,"0.138115205252224",0.953379906986608,"0.103186485753384","0.333498882071117","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Religion~MinorReligion + RomanCatholic","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KIR","2019","KIR+2019+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","KAZ2010","HighestEducation+PoorerHousehold+Residence","0.5","15800",0.875505801876119,"0.422981670132515",0.965573075229428,"0.249245922799401","0.773244453728643","MAX-leaf // HighestEducation ~ Higher","MIN-leaf // HighestEducation~Lower + Secondary // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KAZ","2010","KAZ+2010+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","MNG2018","Ethnicity+HighestEducation+PoorerHousehold+Residence","1","13798",0.982198744938914,"0.373007277977243",0.999413850184442,"0.056738749048315","0.917750850114424","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher // Ethnicity ~ Khalkh","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary // Residence~Rural // Ethnicity~MinorEthnicity + Kazakh","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","MNG","2018","MNG+2018+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","THA2012","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","0","24119",0.935181445131664,"0.376512999919937",0.992742740766141,"0.326155414771327","0.835624246557972","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","THA","2012","THA+2012+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","BGD2019","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","1","61241.9999999999",0.947939195526904,"0.417446702546371",0.98669608615527,"0.262637966637844","0.863212690275044","MAX-leaf // HighestEducation ~ Secondary + Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","BGD","2019","BGD+2019+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","AFG2010","Ethnicity+HighestEducation+PoorerHousehold+Residence","0","13116.000075",0.694635997095326,"0.099809073994687",0.974530385446452,"0.14726004048151","0.284143634993166","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Higher // Ethnicity~Dari","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","AFG","2010","AFG+2010+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","KAZ2010","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","0.5","15800",0.875505801876119,"0.228205392103878",0.984387742809042,"0.058418754005059","0.616606659887538","MAX-leaf // HighestEducation ~ Higher // Religion ~ MinorReligion + Islam // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower + Secondary // Religion~Hristian // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KAZ","2010","KAZ+2010+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"MobilePhoneHH","KGZ2018","HighestEducation+PoorerHousehold+Residence","1","6968.00000000001",0.982933873089177,"0.430323979430124",0.991772628661163,"0.206458145873449","0.966995782154657","MAX-leaf // HighestEducation ~ Higher","MIN-leaf // HighestEducation~Lower + Secondary // Residence~URBAN","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KGZ","2018","KGZ+2018+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","VNM2013","HighestEducation+PoorerHousehold+Residence","1","9978.99999999999",0.925183509904413,"0.402218975232228",0.993865878874046,"0.299758120240031","0.804989967023809","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","VNM","2013","VNM+2013+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","KGZ2018","Ethnicity+HighestEducation+PoorerHousehold+Residence","1","6968.00000000001",0.982933873089177,"0.115826452733784",0.997998719522783,"0.05557888054645","0.937408181867517","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0 // Residence ~ RURAL","MIN-leaf // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","KGZ","2018","KGZ+2018+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","GEO2018","Ethnicity+HighestEducation+PoorerHousehold+Residence","1","12270",0.957047517122674,"0.033737876668502",1,"0.095857212059825","0.834011311797486","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0 // Residence ~ RURAL","MIN-leaf // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","GEO","2018","GEO+2018+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Residence"
"MobilePhoneHH","VNM2013","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","1","9978.99999999999",0.925183509904413,"0.402218975232228",0.993865878874046,"0.222985516889944","0.792273978342717","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Ethnicity~Kinh","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H14","","ALL","All","VNM","2013","VNM+2013+MobilePhoneHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"MobilePhonePR","KHM72","aGroup+Education+PoorerHousehold+Residence+Sex","1","73848.855829",0.898120084792898,"0.226643577102355",0.982385225142465,"0.271468149194073","0.778816042573637","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // aGroup~0-14 + 35+","Y","1","73848.855829",0.898120084792898,"0.226643577102355",0.982385225142465,"0.271468149194073","0.778816042573637","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // aGroup~0-14 + 35+","Y","H15","","Both","Two","KHM","2014","KHM+2014+MobilePhonePR+aGroup+Education+PoorerHousehold+Residence+Sex"
"MobilePhonePR","BGD70","aGroup+Education+PoorerHousehold+Residence+Sex","0.5","57747.877062",0.529062793099703,"0.09859222289483",0.902035155152804,"0.142867578424435","0.179225210549953","MAX-leaf // Sex ~ Male // aGroup ~ 25-34","MIN-leaf // Sex~Female // Education~Lower // PoorerHousehold~1","Y","0.5","57747.877062",0.529062793099703,"0.09859222289483",0.902035155152804,"0.142867578424435","0.179225210549953","MAX-leaf // Sex ~ Male // aGroup ~ 25-34","MIN-leaf // Sex~Female // Education~Lower // PoorerHousehold~1","Y","H15","","Both","Two","BGD","2014","BGD+2014+MobilePhonePR+aGroup+Education+PoorerHousehold+Residence+Sex"
"NoSexualViolence","TON2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","1691.85313927735",0.966752487538124,"0.056309586693917",1,"0.063633312088544","0.913008078924401","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 2 + 3 + 4","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","Y","1","1691.85313927735",0.966752487538124,"0.056309586693917",1,"0.063633312088544","0.913008078924401","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 2 + 3 + 4","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","Y","V12","","Both","Two","TON","2019","TON+2019+NoSexualViolence+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"NoSexualViolence","TON2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","1691.85313927735",0.966752487538124,"0.056309586693917",1,"0.050825674362617","0.886562305649162","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 2 + 3 + 4","MIN-leaf // aGroup~15-24 + 25-34 // PoorerHousehold~1 // Religion~MinorReligion","Y","1","1691.85313927735",0.966752487538124,"0.056309586693917",1,"0.050825674362617","0.886562305649162","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 2 + 3 + 4","MIN-leaf // aGroup~15-24 + 25-34 // PoorerHousehold~1 // Religion~MinorReligion","Y","V12","","Both","Two","TON","2019","TON+2019+NoSexualViolence+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"NotCrowdedHL","KGZ2018","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Residence+Sex","1","28203.357004273",0.533488680643758,"0.079730865802272",0.843997840020329,"0.19394944426012","0.324253007846929","MAX-leaf // EducationHL ~ Secondary + Higher // Ethnicity ~ MinorEthnicity + Russian","MIN-leaf // EducationHL~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","KGZ","2018","KGZ+2018+NotCrowdedHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Residence+Sex"
"NotCrowdedHL","KAZ2015","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","56803.4951634802",0.673826462621979,"0.127168855079956",0.838601748925306,"0.129295257868291","0.461546640827876","MAX-leaf // aGroupHL ~ 60+","MIN-leaf // aGroupHL~0-24 // EducationHL~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","KAZ","2015","KAZ+2015+NotCrowdedHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"NotCrowdedHL","VNM2013","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","38506.1347546342",0.567577742708762,"0.097891122009762",0.775795026652634,"0.061398452970948","0.186576261246058","MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Higher // Religion ~ NoReligion","MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity // aGroupHL~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","VNM","2013","VNM+2013+NotCrowdedHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"NotCrowdedHL","KIR2019","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","18107.26014053",0.220192930517896,"0.092948972076148",0.36749209508305,"0.186402169574373","0.137828668363023","MAX-leaf // aGroupHL ~ 25-59 + 60+ // Residence ~ Rural // Religion ~ LatterDaySaints + MinorReligion + ProtestantChurch + UnitingChurch","MIN-leaf // aGroupHL~0-24 // Residence~Urban // Religion~LatterDaySaints + RomanCatholic","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","KIR","2019","KIR+2019+NotCrowdedHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"NotCrowdedHL","KAZ2015","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Residence+Sex","1","56803.4951634802",0.673826462621979,"0.087757210229484",0.896862137720958,"0.148354053057911","0.487896731200012","MAX-leaf // Ethnicity ~ Russian // aGroupHL ~ 25-59 + 60+ // Sex ~ Female","MIN-leaf // Ethnicity~Kazakh + MinorEthnicity // EducationHL~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","KAZ","2015","KAZ+2015+NotCrowdedHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Residence+Sex"
"NotCrowdedHL","TON2019","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","13232.1309812147",0.551118485607396,"0.137215331780285",0.728386335504066,"0.109261682235165","0.325359538071328","MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24 // Sex~Female","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","TON","2019","TON+2019+NotCrowdedHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"NotCrowdedHL","GEO2018","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","42013.1726105977",0.708212622699439,"0.168379880632215",0.84931242713092,"0.132601409288296","0.525323761750862","MAX-leaf // EducationHL ~ Secondary + Higher // aGroupHL ~ 0-24 + 60+ // Residence ~ Urban","MIN-leaf // EducationHL~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","GEO","2018","GEO+2018+NotCrowdedHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"NotCrowdedHL","NPL2019","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","53815.3510770144",0.532541889998785,"0.146082136681827",0.706649579088504,"0.093630910805261","0.343053575722982","MAX-leaf // EducationHL ~ Secondary + Higher","MIN-leaf // EducationHL~Lower // aGroupHL~0-24 // PoorerHousehold~1 // Sex~Female","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","NPL","2019","NPL+2019+NotCrowdedHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"NotCrowdedHL","VNM2013","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","38506.1347546342",0.567577742708762,"0.117306977719472",0.757559892627997,"0.166793317760227","0.329235881207464","MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Higher","MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C16","","ALL","All","VNM","2013","VNM+2013+NotCrowdedHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
