TreeID,IndicatorName.x,,SurveyID.x,FormularString.x,Latest...1.x,Sample.Size.x,Overall.Mean.x,Overall.Mean,,Max.Leaf.Size.x,Max.Leaf.Access.x,Min.Leaf.Size.x,Min.Leaf.Access.x,Max.Leaf.Characteristics.x,Min.Leaf.Characteristics.x,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,,,,,,InUse.x.x,Latest...1.y,Sample.Size.y,Overall.Mean.y,Max.Leaf.Size.y,Max.Leaf.Access.y,Min.Leaf.Size.y,Min.Leaf.Access.y,Max.Leaf.Characteristics.y,Min.Leaf.Characteristics.y,InUse.y.x,VariableID.x,DatasetSource.x,MergeResult,AnaResult,Country_ISO.x,Year.x,data1,IndicatorName.y,Country_ISO.y,Year.y,Analysis,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,FormularString.y,SurveyID.y,Country,Year.y,SurveySource,CountryCode,VersionCode,MetadataFile,InUse.x.y,MICS_Education_data,AdditionalVariables,Religion_data,Ethnicity_data,Language_data,VariableID.y,SurveySouce,DatasetSource.y,InUse.y.y,data2
TJK+2017+BankAccount+aGroup+Education+PoorerHousehold+Residence,BankAccount,,TJK70,aGroup+Education+PoorerHousehold+Residence,1,10718.000007,1.10%,1.10%,0.00%,0.074018301500455,0.056016988258765,0.281526080521491,0.002420760718757,MAX-leaf // Residence ~ Urban // Education ~ Higher,MIN-leaf // Residence~Rural // aGroup~15-24,10718.000007,0.011019053360969,0.074018301500455,0.056016988258765,0.281526080521491,0.002420760718757,MAX-leaf // Residence ~ Urban // Education ~ Higher,MIN-leaf // Residence~Rural // aGroup~15-24,,,,,,Y,1,10718.000007,0.011019053360969,0.074018301500455,0.056016988258765,0.281526080521491,0.002420760718757,MAX-leaf // Residence ~ Urban // Education ~ Higher,MIN-leaf // Residence~Rural // aGroup~15-24,Y,B11,IR,Both,Two,TJK,2017,1,BankAccount,TJK,2017,BankAccount ~ PoorerHousehold + Residence + aGroup + Education,10718.000007,0.011019053360969,0.074018301500455,0.056016988258765,0.281526080521491,0.002420760718757,MAX-leaf // Residence ~ Urban // Education ~ Higher,MIN-leaf // Residence~Rural // aGroup~15-24,aGroup+Education+PoorerHousehold+Residence,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,B11,DHS,IR,Y,1
TJK+2017+BasicWater+HighestEducation+PoorerHousehold+Residence,BasicWater,,TJK70,HighestEducation+PoorerHousehold+Residence,1,7842.999609,76.07%,76.07%,0.00%,0.304744339303203,0.963084389496904,0.222102285074842,0.599124335007832,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // HighestEducation~Lower + Secondary,7842.999609,0.760671804337967,0.304744339303203,0.963084389496904,0.222102285074842,0.599124335007832,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // HighestEducation~Lower + Secondary,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H12,HR+HH,Both,All,TJK,2017,1,BasicWater,TJK,2017,BasicWater ~ PoorerHousehold + Residence + HighestEducation,7842.999609,0.760671804337967,0.304744339303203,0.963084389496904,0.222102285074842,0.599124335007832,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // HighestEducation~Lower + Secondary,HighestEducation+PoorerHousehold+Residence,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,H12,BOTH,HR+HH,Y,1
TJK+2017+CleanFuel+HighestEducation+PoorerHousehold+Residence,CleanFuel,,TJK70,HighestEducation+PoorerHousehold+Residence,1,7842.999609,83.51%,83.51%,0.00%,0.296417300382398,0.988955237231381,0.155748094976094,0.700126492280699,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,7842.999609,0.835104418656869,0.296417300382398,0.988955237231381,0.379177324398614,0.706847436685928,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H13,HR+HH,Both,All,TJK,2017,1,CleanFuel,TJK,2017,CleanFuel ~ PoorerHousehold + Residence + HighestEducation,7842.999609,0.835104418656869,0.296417300382398,0.988955237231381,0.379177324398614,0.706847436685928,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,HighestEducation+PoorerHousehold+Residence,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,H13,BOTH,HR+HH,Y,1
TJK+2017+Covid+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,Covid,,TJK70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,47519.764363,15.13%,15.13%,0.00%,0.062408330044437,0.47037521284295,0.133796453164875,0.045760011415658,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower,47519.764363,0.151296469655855,0.062408330044437,0.47037521284295,0.133796453164875,0.045760011415658,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C11,PR+HL,Both,All,TJK,2017,1,Covid,TJK,2017,Covid ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,47519.764363,0.151296469655855,0.062408330044437,0.47037521284295,0.133796453164875,0.045760011415658,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,C11,BOTH,PR+HL,Y,1
TJK+2017+HandWashPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,HandWashPR,,TJK70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,47519.764363,71.82%,71.82%,0.00%,0.060095558201537,0.910519481369218,0.13701866855362,0.581390795753763,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,47519.764363,0.71816373158559,0.060095558201537,0.910519481369218,0.13701866855362,0.581390795753763,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C13,,Both,All,TJK,2017,1,HandWashPR,TJK,2017,HandWashPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,47519.764363,0.71816373158559,0.060095558201537,0.910519481369218,0.13701866855362,0.581390795753763,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,C13,,,Y,1
TJK+2017+HigherEducation2535+PoorerHousehold+Residence+Sex,HigherEducation2535,,TJK70,PoorerHousehold+Residence+Sex,1,7882.113657,23.79%,23.79%,0.00%,0.115981349772613,0.473355233141358,0.205972200687335,0.088802742177615,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,7882.113657,0.237889427201392,0.115981349772613,0.473355233141358,0.205972200687335,0.088802742177615,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,,,,,,Y,1,7882.113657,0.237889427201392,0.115981349772613,0.473355233141358,0.205972200687335,0.088802742177615,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,Y,E11,,Both,Two,TJK,2017,1,HigherEducation2535,TJK,2017,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,7882.113657,0.237889427201392,0.115981349772613,0.473355233141358,0.205972200687335,0.088802742177615,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,E11,,,Y,1
TJK+2017+InternetUse+aGroup+Education+PoorerHousehold+Residence,InternetUse,,TJK70,aGroup+Education+PoorerHousehold+Residence,1,10718.000007,12.40%,12.40%,0.00%,0.173514834743925,0.376769893726624,0.359915807751503,0.018853366276909,MAX-leaf // Education ~ Higher,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1,10718.000007,0.124036340840805,0.074018301500455,0.542811402498613,0.359915807751503,0.018853366276909,MAX-leaf // Education ~ Higher // Residence ~ Urban,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1,,,,,,Y,1,10718.000007,0.124036340840805,0.173514834743925,0.376769893726624,0.359915807751503,0.018853366276909,MAX-leaf // Education ~ Higher,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1,Y,I12,,Both,Two,TJK,2017,1,InternetUse,TJK,2017,InternetUse ~ PoorerHousehold + Residence + aGroup + Education,10718.000007,0.124036340840805,0.074018301500455,0.542811402498613,0.359915807751503,0.018853366276909,MAX-leaf // Education ~ Higher // Residence ~ Urban,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1,aGroup+Education+PoorerHousehold+Residence,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,I12,,,Y,1
TJK+2017+LearningPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,LearningPR,,TJK70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,47519.764363,99.80%,99.80%,0.00%,0.365136701572322,1,0.13701866855362,0.992087137226178,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,47519.764363,0.997959673573729,0.365136701572322,1,0.13701866855362,0.992087137226178,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C15,,Both,All,TJK,2017,1,LearningPR,TJK,2017,LearningPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,47519.764363,0.997959673573729,0.365136701572322,1,0.13701866855362,0.992087137226178,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,C15,BOTH,,Y,1
TJK+2017+NotCrowdedPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,NotCrowdedPR,,TJK70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,47519.764363,27.42%,27.42%,0.00%,0.062408330044437,0.529816229840403,0.255255401380831,0.152139100003562,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // EducationPR~Lower,47519.764363,0.274204569565281,0.062408330044437,0.529816229840403,0.255255401380831,0.152139100003562,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C17,,Both,All,TJK,2017,1,NotCrowdedPR,TJK,2017,NotCrowdedPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,47519.764363,0.274204569565281,0.062408330044437,0.529816229840403,0.255255401380831,0.152139100003562,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,C17,,,Y,1
TJK+2017+NotOverweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotOverweight,,TJK70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,1,6727.313569,96.66%,96.66%,0.00%,0.183227035927095,0.981430630940303,0.074373815620189,0.931170426582495,MAX-leaf // Residence ~ Rural // Under5 ~ 3 + 6 + 8,MIN-leaf // Residence~Urban // Under5~1 + 5 + 6,6727.313569,0.966631615919552,0.18742518793983,0.980919727672369,0.151147761371728,0.942335414261481,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // Residence~Urban // Under5~0 + 1 + 2,,,,,,Y,1,6727.313569,0.966631615919552,0.183227035927095,0.981430630940303,0.074373815620189,0.931170426582495,MAX-leaf // Residence ~ Rural // Under5 ~ 3 + 6 + 8,MIN-leaf // Residence~Urban // Under5~1 + 5 + 6,Y,K11,,Both,Two,TJK,2017,1,NotOverweight,TJK,2017,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6727.313569,0.966631615919552,0.18742518793983,0.980919727672369,0.151147761371728,0.942335414261481,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // Residence~Urban // Under5~0 + 1 + 2,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,K11,,,Y,1
TJK+2017+NotStunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotStunting,,TJK70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,1,6739.584307,82.15%,82.15%,0.00%,0.18677972567129,0.868143397614169,0.211527558980054,0.763647198772345,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 3 + 7 + 8 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 4 + 5 + 6 + 8,6739.584307,0.821494044558437,0.159831971369685,0.864339406703473,0.14584949549174,0.774333540314937,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1,MIN-leaf // PoorerHousehold~1 // Under5~2,,,,,,Y,1,6739.584307,0.821494044558437,0.18677972567129,0.868143397614169,0.211527558980054,0.763647198772345,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 3 + 7 + 8 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 4 + 5 + 6 + 8,Y,K12,,Both,Two,TJK,2017,1,NotStunting,TJK,2017,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6739.584307,0.821494044558437,0.159831971369685,0.864339406703473,0.14584949549174,0.774333540314937,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1,MIN-leaf // PoorerHousehold~1 // Under5~2,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,K12,,,Y,1
TJK+2017+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotWasting,,TJK70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,1,6727.313569,94.30%,94.30%,0.00%,0.243993198795397,0.966537067542477,0.133386120001151,0.899295316861905,MAX-leaf // Residence ~ Rural // Under5 ~ 0 + 1 + 2 + 6 + 7 // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban // Under5~2 + 3 + 4 + 5 + 6,6727.313569,0.942973852033922,0.226018603325787,0.967169397498793,0.067976338148896,0.890132068369523,MAX-leaf // Residence ~ Rural // Under5 ~ 0 + 1 + 2 // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban // Under5~2 + 3 + 4 + 5 + 6 + 8 // Sex~Male,,,,,,Y,1,6727.313569,0.942973852033922,0.243993198795397,0.966537067542477,0.133386120001151,0.899295316861905,MAX-leaf // Residence ~ Rural // Under5 ~ 0 + 1 + 2 + 6 + 7 // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban // Under5~2 + 3 + 4 + 5 + 6,Y,K13,,Both,Two,TJK,2017,1,NotWasting,TJK,2017,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6727.313569,0.942973852033922,0.226018603325787,0.967169397498793,0.067976338148896,0.890132068369523,MAX-leaf // Residence ~ Rural // Under5 ~ 0 + 1 + 2 // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban // Under5~2 + 3 + 4 + 5 + 6 + 8 // Sex~Male,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,K13,,,Y,1
TJK+2017+Overweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Overweight,,TJK70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,1,6727.313569,3.34%,3.34%,0.00%,0.074373815620189,0.068829573417506,0.183227035927095,0.018569369059696,MAX-leaf // Residence ~ Urban // Under5 ~ 1 + 5 + 6,MIN-leaf // Residence~Rural // Under5~3 + 6 + 8,6727.313569,0.033368384080448,0.151147761371728,0.057664585738519,0.18742518793983,0.019080272327633,MAX-leaf // Residence ~ Urban // Under5 ~ 0 + 1 + 2,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Male,,,,,,Y,1,6727.313569,0.033368384080448,0.074373815620189,0.068829573417506,0.183227035927095,0.018569369059696,MAX-leaf // Residence ~ Urban // Under5 ~ 1 + 5 + 6,MIN-leaf // Residence~Rural // Under5~3 + 6 + 8,Y,K15,,Both,Two,TJK,2017,1,Overweight,TJK,2017,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6727.313569,0.033368384080448,0.151147761371728,0.057664585738519,0.18742518793983,0.019080272327633,MAX-leaf // Residence ~ Urban // Under5 ~ 0 + 1 + 2,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Male,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,K15,,,Y,1
TJK+2017+SafeSanitation+HighestEducation+PoorerHousehold+Residence,SafeSanitation,,TJK70,HighestEducation+PoorerHousehold+Residence,1,7842.999609,96.46%,96.46%,0.00%,0.157196283624091,0.978903303821759,0.219241791243598,0.948718278089626,MAX-leaf // PoorerHousehold ~ 1 // HighestEducation ~ Lower + Higher,MIN-leaf // PoorerHousehold~0 // HighestEducation~Secondary,7842.999609,0.964609202621726,0.155379656222548,0.978656650963263,0.223483915004744,0.949015574739376,MAX-leaf // PoorerHousehold ~ 1 // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~0 // HighestEducation~Lower + Secondary,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H16,HR+HH,Both,All,TJK,2017,1,SafeSanitation,TJK,2017,SafeSanitation ~ PoorerHousehold + Residence + HighestEducation,7842.999609,0.964609202621726,0.155379656222548,0.978656650963263,0.223483915004744,0.949015574739376,MAX-leaf // PoorerHousehold ~ 1 // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~0 // HighestEducation~Lower + Secondary,HighestEducation+PoorerHousehold+Residence,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,H16,BOTH,HR+HH,Y,1
TJK+2017+SafeSanitationPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,SafeSanitationPR,,TJK70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,47519.764363,96.99%,96.99%,0.00%,0.220761414574026,0.980766778676821,0.07084686113514,0.951292149517072,MAX-leaf // PoorerHousehold ~ 1 // aGroupPR ~ 0-24,MIN-leaf // PoorerHousehold~0 // Residence~Urban // EducationPR~Lower,47519.764363,0.9698663508922,0.220761414574026,0.980766778676821,0.07084686113514,0.951292149517072,MAX-leaf // PoorerHousehold ~ 1 // aGroupPR ~ 0-24,MIN-leaf // PoorerHousehold~0 // Residence~Urban // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C19,,Both,All,TJK,2017,1,SafeSanitationPR,TJK,2017,SafeSanitationPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,47519.764363,0.9698663508922,0.220761414574026,0.980766778676821,0.07084686113514,0.951292149517072,MAX-leaf // PoorerHousehold ~ 1 // aGroupPR ~ 0-24,MIN-leaf // PoorerHousehold~0 // Residence~Urban // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,C19,,,Y,1
TJK+2017+SecondaryEducation2035+PoorerHousehold+Residence+Sex,SecondaryEducation2035,,TJK70,PoorerHousehold+Residence+Sex,1,12051.311764,66.35%,66.35%,0.00%,0.115510604759093,0.833156678348272,0.19561558991795,0.468820850361417,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,12051.311764,0.663522216053426,0.115510604759093,0.833156678348272,0.19561558991795,0.468820850361417,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,,,,,,Y,1,12051.311764,0.663522216053426,0.115510604759093,0.833156678348272,0.19561558991795,0.468820850361417,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,Y,E14,,Both,Two,TJK,2017,1,SecondaryEducation2035,TJK,2017,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,12051.311764,0.663522216053426,0.115510604759093,0.833156678348272,0.19561558991795,0.468820850361417,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,E14,,,Y,1
TJK+2017+Stunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Stunting,,TJK70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,1,6739.584307,17.85%,17.85%,0.00%,0.211527558980054,0.236352801227662,0.18677972567129,0.131856602385832,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 2 + 4 + 5 + 6 + 8,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 3 + 7 + 8 // Residence~Rural,6739.584307,0.178505955441563,0.14584949549174,0.225666459685062,0.159831971369685,0.135660593296527,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1,,,,,,Y,1,6739.584307,0.178505955441563,0.211527558980054,0.236352801227662,0.18677972567129,0.131856602385832,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 2 + 4 + 5 + 6 + 8,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 3 + 7 + 8 // Residence~Rural,Y,K16,,Both,Two,TJK,2017,1,Stunting,TJK,2017,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6739.584307,0.178505955441563,0.14584949549174,0.225666459685062,0.159831971369685,0.135660593296527,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,K16,,,Y,1
TJK+2017+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Wasting,,TJK70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,1,6727.313569,5.70%,5.70%,0.00%,0.133386120001151,0.100704683138093,0.243993198795397,0.033462932457522,MAX-leaf // Residence ~ Urban // Under5 ~ 2 + 3 + 4 + 5 + 6,MIN-leaf // Residence~Rural // Under5~0 + 1 + 2 + 6 + 7 // PoorerHousehold~0,6727.313569,0.057026147966078,0.067976338148896,0.109867931630477,0.226018603325787,0.032830602501207,MAX-leaf // Residence ~ Urban // Under5 ~ 2 + 3 + 4 + 5 + 6 + 8 // Sex ~ Male,MIN-leaf // Residence~Rural // Under5~0 + 1 + 2 // PoorerHousehold~0,,,,,,Y,1,6727.313569,0.057026147966078,0.133386120001151,0.100704683138093,0.243993198795397,0.033462932457522,MAX-leaf // Residence ~ Urban // Under5 ~ 2 + 3 + 4 + 5 + 6,MIN-leaf // Residence~Rural // Under5~0 + 1 + 2 + 6 + 7 // PoorerHousehold~0,Y,K17,,Both,Two,TJK,2017,1,Wasting,TJK,2017,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6727.313569,0.057026147966078,0.067976338148896,0.109867931630477,0.226018603325787,0.032830602501207,MAX-leaf // Residence ~ Urban // Under5 ~ 2 + 3 + 4 + 5 + 6 + 8 // Sex ~ Male,MIN-leaf // Residence~Rural // Under5~0 + 1 + 2 // PoorerHousehold~0,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,K17,,,Y,1
TJK+2017+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,WaterOnsitePR,,TJK70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,47519.764363,63.44%,63.44%,0.00%,0.062408330044437,0.950207668886209,0.133796453164875,0.452073875711601,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower,47519.764363,0.634408318688405,0.062408330044437,0.950207668886209,0.133796453164875,0.452073875711601,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C20,,Both,All,TJK,2017,1,WaterOnsitePR,TJK,2017,WaterOnsitePR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,47519.764363,0.634408318688405,0.062408330044437,0.950207668886209,0.133796453164875,0.452073875711601,MAX-leaf // Residence ~ Urban // EducationPR ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,C20,,,Y,1
TKM+2015+BankCardHH+HighestEducation+Language+PoorerHousehold+Residence,BankCardHH,,TKM2015,HighestEducation+Language+PoorerHousehold+Residence,0,5861,37.01%,37.01%,0.00%,0.14262197299842,0.709837381995736,0.34533864713863,0.164181237848588,MAX-leaf // HighestEducation ~ Higher // Residence ~ Urban,MIN-leaf // HighestEducation~Lower + Secondary // PoorerHousehold~1,5861,0.370125927841556,0.142621972998419,0.709837381995738,0.345338647138629,0.164181237848589,MAX-leaf // HighestEducation ~ Higher // Residence ~ Urban,MIN-leaf // HighestEducation~Secondary // PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,B14,HR+HH,Both,All,TKM,2015,1,BankCardHH,TKM,2015,BankCardHH ~ PoorerHousehold + Residence + HighestEducation + Language,5861,0.370125927841556,0.142621972998419,0.709837381995738,0.345338647138629,0.164181237848589,MAX-leaf // HighestEducation ~ Higher // Residence ~ Urban,MIN-leaf // HighestEducation~Secondary // PoorerHousehold~1,HighestEducation+Language+PoorerHousehold+Residence,TKM2015,Turkmenistan,2015,MICS,Turkmenistan,2015,,Y,Ready,,NA,NA,Ready,B14,MICS,HR+HH,Y,1
