ID,Source,Type,Type_Code,Country,Year,Latest = 1,Additional variables,Indicator Name,Formula,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,,,
Tajikistan2017DHSIRSexualPhysicalViolence ,DHS,Women,IR,Tajikistan,2017,1,No,SexualPhysicalViolence , PoorerHousehold + Residence + aGroup + Under5 + Education,5280.299843,0.249364251680811,0.162586242169202,0.346966936881605,0.149889516795003,0.153194816053689,0.193772120827916,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 35+,MIN-leaf // PoorerHousehold~0 // Education~Higher,PoorerHousehold,aGroup,Education,Residence,Under5,,,
,MICS,Women,,Thailand,2012,0,Yes,ProfessionalHelp , PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education + Religion + Ethnicity,1913.54359091494,0.995972579581908,0.163659562726772,0.99969351212223,0.137673703809591,0.982936888036094,0.016756624086136,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 15-24 + 35+ // Residence ~ Non-municipal,MIN-leaf // PoorerHousehold~1 // aGroup~25-34,aGroup,PoorerHousehold,Residence,Education,NUnder5,MarritalStatus,Ethnicity,
,MICS,Women,,Thailand,2012,0,Yes,ContraceptiveMethod , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,13141.1441805169,0.877041704408235,0.106279314365412,0.946222743406651,0.04923711077181,0.687522585553061,0.25870015785359,MAX-leaf // Religion ~ Buddhism // Education ~ Lower + Secondary // aGroup ~ 35+ // NUnder5 ~ 1 + 2 + 3 + 4 + 10,MIN-leaf // Religion~MinorReligion + Islam,Religion,Education,aGroup,Residence,NUnder5,PoorerHousehold,Ethnicity,
Thailand2012MICShlInternetUse,MICS,Individual,hl,Thailand,2012,0,No,InternetUse,,No Analysis,,,,,,0,,,,,,,,,,
,MICS,Individual,,Thailand,2012,0,Yes,ChildMarriage15 , PoorerHousehold + Residence + Religion + Ethnicity,2233.86671984015,0.063058453686723,0.087994129001595,0.073154454793459,0.400766671095249,0.052693223351886,0.020461231441573,MAX-leaf // Residence ~ Municipal // PoorerHousehold ~ 1,MIN-leaf // Residence~Municipal // PoorerHousehold~0,Residence,PoorerHousehold,Ethnicity,,,,,
,MICS,Individual,,Thailand,2012,0,Yes,ChildMarriage18 , PoorerHousehold + Residence + Religion + Ethnicity,2233.86671984015,0.301658089161202,0.220194729282954,0.403288718925149,0.400766671095249,0.247062840732708,0.156225878192441,MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Non-municipal,MIN-leaf // PoorerHousehold~0 // Residence~Municipal,PoorerHousehold,Residence,Ethnicity,Religion,,,,
,MICS,Women,,Thailand,2012,0,Yes,TeenPregnancy , PoorerHousehold + Residence + Education + Religion + Ethnicity,3080.25673079594,0.10734993868733,0.052450208412213,0.354537252499079,0.19009171093348,0.04227626612202,0.312260986377059,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Higher,Education,Residence,PoorerHousehold,Ethnicity,,,,
,MICS,Women,,Thailand,2012,0,Yes,AdolescentBirthRate , PoorerHousehold + Residence + Education + Religion + Ethnicity,2233.86671984015,0.219828175182851,0.057487808578046,0.510699378467786,0.442816992454044,0.034583022828428,0.476116355639358,MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,Ethnicity,Religion,,,
,MICS,Women,,Thailand,2012,0,Yes,ReasonBeating , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,21981,0.130716944602649,0.180717542799592,0.21843234969745,0.124977040012072,0.039185193803637,0.179247155893813,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 35+,MIN-leaf // PoorerHousehold~0 // Education~Higher // Residence~Municipal // NUnder5~0,PoorerHousehold,Education,aGroup,Residence,NUnder5,Ethnicity,Religion,
Thailand2012MICShlMobilePhone,MICS,Individual,hl,Thailand,2012,0,No,MobilePhone,,No Analysis,,,,,,0,,,,,,,,,,
Thailand2012MICSwmProfessionalHelp ,MICS,Women,wm,Thailand,2012,0,No,ProfessionalHelp , PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education,1913.54359091494,0.995972579581908,0.647762435318245,0.998541129485839,0.137673703809591,0.982936888036094,0.015604241449745,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // aGroup~25-34,aGroup,PoorerHousehold,Education,NUnder5,MarritalStatus,,,
Thailand2012MICSwmContraceptiveMethod ,MICS,Women,wm,Thailand,2012,0,No,ContraceptiveMethod , PoorerHousehold + Residence + aGroup + NUnder5 + Education,13141.1441805169,0.877041704408235,0.23345207892678,0.930041170590005,0.20428710193794,0.811422043929824,0.118619126660181,MAX-leaf // Education ~ Lower + Secondary // aGroup ~ 35+ // PoorerHousehold ~ 1,MIN-leaf // Education~Higher,Education,aGroup,PoorerHousehold,NUnder5,Residence,,,
Thailand2012MICShlInternetUse,MICS,Individual,hl,Thailand,2012,0,No,InternetUse,,No Analysis,,,,,,0,,,,,,,,,,
Thailand2012MICShlChildMarriage15 ,MICS,Individual,hl,Thailand,2012,0,No,ChildMarriage15 , PoorerHousehold + Residence + Education,2233.86671984015,0.063058453686723,0.100285351135101,0.207926838888714,0.442816992454044,0.0080010560067,0.199925782882014,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,,,,,
Thailand2012MICShlChildMarriage18 ,MICS,Individual,hl,Thailand,2012,0,No,ChildMarriage18 , PoorerHousehold + Residence + Education,2233.86671984015,0.301658089161202,0.100285351135101,0.555564783201353,0.18756724395126,0.046051919412415,0.509512863788938,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Higher // Residence~Non-municipal,Education,PoorerHousehold,Residence,,,,,
Thailand2012MICSwmTeenPregnancy ,MICS,Women,wm,Thailand,2012,0,No,TeenPregnancy , PoorerHousehold + Residence + Education,3080.25673079594,0.10734993868733,0.334727170471546,0.140004043303025,0.19009171093348,0.04227626612202,0.097727777181005,MAX-leaf // Education ~ Lower + Secondary // PoorerHousehold ~ 1,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,,,,,
Thailand2012MICSwmAdolescentBirthRate ,MICS,Women,wm,Thailand,2012,0,No,AdolescentBirthRate , PoorerHousehold + Residence + Education,2233.86671984015,0.219828175182851,0.100285351135101,0.46204147547949,0.442816992454044,0.034583022828428,0.427458452651062,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,,,,,
Thailand2012MICSwmReasonBeating ,MICS,Women,wm,Thailand,2012,0,No,ReasonBeating , PoorerHousehold + Residence + aGroup + NUnder5 + Education,21981,0.130716944602649,0.180717542799592,0.21843234969745,0.094869952970413,0.047319185029086,0.171113164668364,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 35+,MIN-leaf // PoorerHousehold~0 // Education~Higher // aGroup~35+,PoorerHousehold,Education,aGroup,Residence,NUnder5,,,
Thailand2012MICShlMobilePhone,MICS,Individual,hl,Thailand,2012,0,No,MobilePhone,,No Analysis,,,,,,0,,,,,,,,,,
,MICS,Women,,Thailand,2015,0.5,Yes,ProfessionalHelp , PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education + Religion + Language,2092.2481302588,0.981184137207074,0.276497549626332,0.995830813624528,0.054391366323235,0.866327344338206,0.129503469286322,MAX-leaf // Language ~ Thai // Religion ~ MinorReligion + Buddhism // Education ~ Higher,MIN-leaf // Language~MinorLanguage // Education~Lower,Language,Education,Religion,aGroup,NUnder5,PoorerHousehold,MarritalStatus,
,MICS,Women,,Thailand,2015,0.5,Yes,ContraceptiveMethod , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Language,13990.7124470008,0.904280505519109,0.147282695391867,0.962284223408147,0.011749900966718,0.680690129633117,0.28159409377503,MAX-leaf // Religion ~ MinorReligion + Buddhism // Education ~ Lower // Residence ~ Rural // PoorerHousehold ~ 1,MIN-leaf // Religion~Islam // Language~MinorLanguage,Religion,Education,PoorerHousehold,Residence,aGroup,Language,NUnder5,
Thailand2015MICShlInternetUse,MICS,Individual,hl,Thailand,2015,0.5,No,InternetUse,,No Analysis,,,,,,0,,,,,,,,,,
Thailand2015MICShlChildMarriage15 ,MICS,Individual,hl,Thailand,2015,0.5,No,ChildMarriage15 , PoorerHousehold + Residence + Sex,5674.87626575126,0.028563922267397,0.104233927338211,0.089199955114516,0.256270529413734,0.008870762209059,0.080329192905457,MAX-leaf // Sex ~ Female // Residence ~ Rural // PoorerHousehold ~ 1,MIN-leaf // Sex~Male // Residence~Urban,Sex,PoorerHousehold,Residence,,,,,
Thailand2015MICShlChildMarriage18 ,MICS,Individual,hl,Thailand,2015,0.5,No,ChildMarriage18 , PoorerHousehold + Residence + Sex,5674.87626575126,0.163898336987157,0.104233927338211,0.350718071144435,0.06589076582154,0.046387428897121,0.304330642247314,MAX-leaf // Sex ~ Female // PoorerHousehold ~ 1 // Residence ~ Rural,MIN-leaf // Sex~Male // Residence~Urban // PoorerHousehold~1,Sex,PoorerHousehold,Residence,,,,,
,MICS,Women,,Thailand,2015,0.5,Yes,TeenPregnancy , PoorerHousehold + Residence + Education + Religion + Language,3358.81377916682,0.108751351828416,0.062425120388655,0.284660557244645,0.198654385240486,0.025429391913549,0.259231165331096,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,Language,Religion,,,
,MICS,Women,,Thailand,2015,0.5,Yes,AdolescentBirthRate , PoorerHousehold + Residence + Education + Religion + Language,2877.58916935419,0.159795118634588,0.058921902017098,0.377381431818481,0.452628855286707,0.034567188292213,0.342814243526268,MAX-leaf // Education ~ Lower // Language ~ Thai,MIN-leaf // Education~Higher // Religion~MinorReligion + Buddhism,Education,Language,PoorerHousehold,Residence,Religion,,,
,MICS,Women,,Thailand,2015,0.5,Yes,ReasonBeating , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Language,25614,0.086423400644873,0.103900801121782,0.160662673314838,0.176424013390595,0.02966328728693,0.130999386027908,MAX-leaf // PoorerHousehold ~ 1 // Language ~ Thai // Education ~ Lower // NUnder5 ~ 0,MIN-leaf // PoorerHousehold~0 // Education~Higher // Residence~Urban,PoorerHousehold,Education,Language,Residence,NUnder5,aGroup,Religion,
Thailand2015MICShlMobilePhone,MICS,Individual,hl,Thailand,2015,0.5,No,MobilePhone,,No Analysis,,,,,,0,,,,,,,,,,
Thailand2015MICSwmProfessionalHelp ,MICS,Women,wm,Thailand,2015,0.5,No,ProfessionalHelp , PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education,2092.2481302588,0.981184137207074,0.23439308408327,0.997720919066221,0.193302675759653,0.948741107903206,0.048979811163015,MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1,MIN-leaf // Education~Lower,Education,aGroup,NUnder5,,,,,
Thailand2015MICSwmContraceptiveMethod ,MICS,Women,wm,Thailand,2015,0.5,No,ContraceptiveMethod , PoorerHousehold + Residence + aGroup + NUnder5 + Education,13990.7124470008,0.904280505519109,0.252342545456941,0.939759111350323,0.067538821436081,0.851917735034461,0.087841376315862,MAX-leaf // Education ~ Lower // Residence ~ Rural,MIN-leaf // Education~Secondary + Higher // aGroup~25-34 + 35+ // PoorerHousehold~0 // Residence~Urban // NUnder5~1 + 2 + 3 + 4 + 5,Education,PoorerHousehold,aGroup,Residence,NUnder5,,,
Thailand2015MICShlInternetUse,MICS,Individual,hl,Thailand,2015,0.5,No,InternetUse,,No Analysis,,,,,,0,,,,,,,,,,
Thailand2015MICShlChildMarriage15 ,MICS,Individual,hl,Thailand,2015,0.5,No,ChildMarriage15 , PoorerHousehold + Residence + Education + Sex,5674.87626575126,0.028563922267397,0.147135590801776,0.095974550474607,0.414521064440329,0.00292012787291,0.093054422601697,MAX-leaf // Education ~ Lower + Secondary // Sex ~ Female // Residence ~ Rural,MIN-leaf // Education~Higher,Sex,Education,Residence,PoorerHousehold,,,,
Thailand2015MICShlChildMarriage18 ,MICS,Individual,hl,Thailand,2015,0.5,No,ChildMarriage18 , PoorerHousehold + Residence + Education + Sex,5674.87626575126,0.163898336987157,0.147135590801776,0.397297989898028,0.273738594789092,0.031610127743444,0.365687862154584,MAX-leaf // Education ~ Lower + Secondary // Sex ~ Female // Residence ~ Rural,MIN-leaf // Education~Higher // Residence~Urban,Education,Sex,PoorerHousehold,Residence,,,,
Thailand2015MICSwmTeenPregnancy ,MICS,Women,wm,Thailand,2015,0.5,No,TeenPregnancy , PoorerHousehold + Residence + Education,3358.81377916682,0.108751351828416,0.354034335561114,0.178328975443289,0.198654385240486,0.025429391913549,0.15289958352974,MAX-leaf // Education ~ Lower + Secondary // PoorerHousehold ~ 1,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,,,,,
Thailand2015MICSwmAdolescentBirthRate ,MICS,Women,wm,Thailand,2015,0.5,No,AdolescentBirthRate , PoorerHousehold + Residence + Education,2877.58916935419,0.159795118634588,0.278009711887687,0.294557353189496,0.31559086858717,0.028910605479974,0.265646747709522,MAX-leaf // Education ~ Lower + Secondary // PoorerHousehold ~ 0,MIN-leaf // Education~Higher // Residence~Urban,Education,PoorerHousehold,Residence,,,,,
Thailand2015MICSwmReasonBeating ,MICS,Women,wm,Thailand,2015,0.5,No,ReasonBeating , PoorerHousehold + Residence + aGroup + NUnder5 + Education,25614,0.086423400644873,0.172316124277973,0.145995573398081,0.176424013390595,0.02966328728693,0.116332286111151,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 35+,MIN-leaf // PoorerHousehold~0 // Education~Higher // Residence~Urban,PoorerHousehold,Education,aGroup,Residence,NUnder5,,,
Thailand2015MICShlMobilePhone,MICS,Individual,hl,Thailand,2015,0.5,No,MobilePhone,,No Analysis,,,,,,0,,,,,,,,,,
,MICS,Women,,Thailand,2019,1,Yes,EarlyChildBearing , PoorerHousehold + Residence + Education + Language + Religion,2764.22846416814,0.150758259516615,0.227852389388552,0.304357409296781,0.477521478217897,0.014898689308444,0.289458719988337,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Rural // Religion ~ BUDDHISM,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,Religion,Language,,,
,MICS,Women,,Thailand,2019,1,Yes,NoEarlyChildbearing , PoorerHousehold + Residence + Education + Language + Religion,2764.22846416814,0.849241740483385,0.477521478217897,0.985101310691556,0.227852389388552,0.695642590703218,0.289458719988338,MAX-leaf // Education ~ Higher,MIN-leaf // Education~Lower + Secondary // Residence~Rural // Religion~BUDDHISM,Education,PoorerHousehold,Residence,Religion,Language,,,
,MICS,Women,,Thailand,2019,1,Yes,ProfessionalHelp , PoorerHousehold + Residence + aGroup + MarriageStatus + NUnder5 + Education + Language + Religion,1843.23231184135,0.991749360361251,0.118390380580509,0.999350151790895,0.047900418549186,0.945927349501254,0.053422802289641,MAX-leaf // NUnder5 ~ 0 + 1 // PoorerHousehold ~ 1 // Residence ~ Urban,MIN-leaf // NUnder5~2 + 3 + 6 // Education~Lower + Secondary // Residence~Urban,Residence,NUnder5,Education,aGroup,PoorerHousehold,MarriageStatus,Language,Religion
,MICS,Women,,Thailand,2019,1,Yes,ReasonBeating , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Language + Religion,25087,0.072134589788276,0.01874290177986,0.208996834471013,0.085227055117466,0.039225591492938,0.169771242978075,MAX-leaf // Language ~ MinorLanguage // NUnder5 ~ 1 + 2 + 3 + 4 + 5,MIN-leaf // Language~Thai // Residence~Urban // aGroup~35+ // Education~Higher,Language,NUnder5,Residence,Education,PoorerHousehold,aGroup,Religion,
,MICS,Women,,Thailand,2019,1,Yes,NoViolenceJustifiedAgainstWomen , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Language + Religion,25087,0.927865410211724,0.085227055117466,0.960774408507062,0.01874290177986,0.791003165528986,0.169771242978076,MAX-leaf // Language ~ Thai // Residence ~ Urban // aGroup ~ 35+ // Education ~ Higher,MIN-leaf // Language~MinorLanguage // NUnder5~1 + 2 + 3 + 4 + 5,Language,NUnder5,Residence,Education,PoorerHousehold,aGroup,Religion,
,MICS,Individual,,Thailand,2019,1,Yes,ChildMarriage15 , PoorerHousehold + Residence + Education + Language + Religion + Sex,4019.22846416814,0.025833387662306,0.102064524892624,0.080461378905779,0.399822621845945,0.001907382357334,0.078553996548445,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Higher,Education,Sex,PoorerHousehold,Residence,Language,Religion,,
,MICS,Individual,,Thailand,2019,1,Yes,ChildMarriage18 , PoorerHousehold + Residence + Education + Language + Religion + Sex,4019.22846416814,0.178202238604771,0.077592100334264,0.451595180448007,0.399822621845945,0.04110871088241,0.410486469565597,MAX-leaf // Education ~ Lower + Secondary // Sex ~ Female // Religion ~ BUDDHISM // Residence ~ Rural // PoorerHousehold ~ 0,MIN-leaf // Education~Higher,Education,Sex,PoorerHousehold,Religion,Residence,Language,,
,MICS,Women,,Thailand,2019,1,Yes,ContraceptiveMethod , PoorerHousehold + Residence + aGroup + NUnder5 + Education + Language + Religion,13014.3423334927,0.896702675836142,0.140133329776375,0.934359233780276,0.041446409793016,0.744201611736935,0.190157622043341,MAX-leaf // Religion ~ BUDDHISM + NoReligion // Education ~ Lower + Secondary // Residence ~ Rural // NUnder5 ~ 0 // PoorerHousehold ~ 1,MIN-leaf // Religion~ISLAM,Religion,Education,NUnder5,Residence,PoorerHousehold,aGroup,Language,
,MICS,Individual,,Thailand,2019,1,Yes,HealthInsurance , PoorerHousehold + Residence + aGroup + Education + Language + Religion + Sex,36110,0.976089343373733,0.215910140361016,0.991952225543692,0.077550367897051,0.913927134835707,0.078025090707985,MAX-leaf // Language ~ Thai // Education ~ Secondary + Higher // aGroup ~ 25-34,MIN-leaf // Language~MinorLanguage,Language,Education,Residence,aGroup,PoorerHousehold,Religion,Sex,
,MICS,Women,,Thailand,2019,1,Yes,TeenPregnancy , PoorerHousehold + Residence + Education + Language + Religion,2831.18960499304,0.05400546306791,0.040498555898803,0.360234746364053,0.440635089529764,0.022463220690384,0.337771525673669,MAX-leaf // Education ~ Lower,MIN-leaf // Education~Secondary + Higher // Residence~Urban,Education,Residence,Religion,PoorerHousehold,Language,,,
Thailand2019MICSwmEarlyChildBearing ,MICS,Women,wm,Thailand,2019,1,No,EarlyChildBearing , PoorerHousehold + Residence + Education,2764.22846416814,0.150758259516615,0.260398454764214,0.290454706254955,0.477521478217897,0.014898689308444,0.275556016946511,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Rural,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,,,,,
Thailand2019MICSwmNoEarlyChildbearing ,MICS,Women,wm,Thailand,2019,1,No,NoEarlyChildbearing , PoorerHousehold + Residence + Education,2764.22846416814,0.849241740483385,0.477521478217897,0.985101310691556,0.260398454764214,0.709545293745044,0.275556016946512,MAX-leaf // Education ~ Higher,MIN-leaf // Education~Lower + Secondary // Residence~Rural,Education,PoorerHousehold,Residence,,,,,
Thailand2019MICSwmProfessionalHelp ,MICS,Women,wm,Thailand,2019,1,No,ProfessionalHelp , PoorerHousehold + Residence + aGroup + MarriageStatus + NUnder5 + Education,1843.23231184135,0.991749360361251,0.451812186925864,0.998300286925402,0.082856955357685,0.965877134279776,0.032423152645626,MAX-leaf // NUnder5 ~ 0 + 1 // PoorerHousehold ~ 0,MIN-leaf // NUnder5~2 + 3 + 4 + 6 // Residence~Urban,NUnder5,Residence,PoorerHousehold,aGroup,Education,MarriageStatus,,
Thailand2019MICSwmReasonBeating ,MICS,Women,wm,Thailand,2019,1,No,ReasonBeating , PoorerHousehold + Residence + aGroup + NUnder5 + Education,25087,0.072134589788276,0.052037992016723,0.13739073081969,0.243615705559381,0.045301304357903,0.092089426461788,MAX-leaf // Residence ~ Rural // Education ~ Lower + Secondary // NUnder5 ~ 1 + 2 + 3 + 4 + 5 // PoorerHousehold ~ 1,MIN-leaf // Residence~Urban // aGroup~35+,Residence,Education,PoorerHousehold,aGroup,NUnder5,,,
